year,aggravatedassault,burglary,larceny,motorvehicletheft,murder,rape,violent,total,rape_per,murder_per,assault_per,burglary_per,violent_per,motor_vehicle_per,larceny_per
1994,8292,19735,51893,11065,170,1001,14597,106753,0.009376785664103117,0.001592461101795734,0.0776746320946484,0.184865999081993,0.1367362041347784,0.10365048289041058,0.48610343503227077
1995,8395,20235,54563,11405,163,937,14461,110159,0.008505886945233708,0.0014796793725433237,0.07620802657976199,0.1836890313092893,0.1312738859285215,0.10353216714022459,0.49531132272442563
1996,6998,19558,52295,11194,220,856,13005,104126,0.008220809403991319,0.0021128248468201987,0.06720703762748977,0.18783012888231565,0.12489675969498493,0.1075043697059332,0.5022280698384649
1997,7132,21975,53112,13220,187,1005,13395,110026,0.009134204642539036,0.001699598276770945,0.06482104229909294,0.1997255194226819,0.12174395142966209,0.1201534182829513,0.4827222656463018
1998,5710,19873,47367,13766,170,911,11244,99041,0.009198210841974535,0.0017164608596439857,0.05765289122686564,0.20065427449238193,0.11352874062257046,0.13899294231681827,0.47825647963974516
1999,4994,17613,43167,13094,165,943,10311,90287,0.010444471518601792,0.0018275056209642584,0.05531250346118489,0.19507791819420292,0.11420248762280284,0.14502641576306666,0.47810869781917664
2000,4942,17526,44125,13172,129,860,10474,91228,0.009426930328407945,0.0014140395492611918,0.05417196474766519,0.19211207085543913,0.11481124216249397,0.14438549568115053,0.48367825667558206
2001,6364,17711,45073,14702,180,883,12359,97272,0.009077637963648326,0.001850481125092524,0.06542478822271569,0.18207706225840942,0.1270560901389917,0.1511431861172794,0.463370754173863
2002,7629,18951,47459,17486,181,928,13856,106490,0.008714433280120198,0.001699690111747582,0.07164052962719504,0.1779603718659029,0.13011550380317402,0.16420321156916143,0.44566625974269886
2003,7520,21958,53321,20849,197,871,13813,118529,0.007348412624758498,0.0016620405132921057,0.06344438913683571,0.18525424157801043,0.11653688126956273,0.17589788153110208,0.4498561533464384
2004,8348,23142,52438,22635,172,954,14379,122068,0.007815316053347315,0.0014090506930563294,0.0683881115443851,0.1895828554576138,0.1177949995084707,0.18542943277517449,0.4295802339679523
2005,8730,23481,52012,26931,206,1016,14654,127030,0.00799811068251594,0.0016216641738172085,0.06872392348264189,0.18484609934661103,0.11535857671416201,0.2120050381799575,0.40944658742029444
2006,10178,24820,50255,26961,224,1079,18508,132025,0.008172694565423215,0.0016966483620526416,0.0770914599507669,0.18799469797386859,0.14018557091459952,0.2042113236129521,0.38064760462033703
2007,11037,24840,49745,22331,192,1096,19257,128498,0.008529315631371695,0.001494186679948326,0.08589238743015455,0.19331040171831468,0.14986225466544226,0.17378480598919827,0.3871266478855702
2008,11099,24156,49581,15903,163,1102,18837,120841,0.009119421388436045,0.001348879933135277,0.09184796550839533,0.19989904088844018,0.15588252331576202,0.13160268451932705,0.4102994844465041
2009,11360,21994,46390,12379,157,1021,18559,111860,0.00912748077954586,0.0014035401394600394,0.10155551582335062,0.19662077596996244,0.16591274807795459,0.11066511711067406,0.41471482209905236
2010,11420,22226,42521,10185,158,965,17841,105316,0.009162900224087509,0.0015002468760682139,0.10843556534619621,0.21104105738919063,0.16940445896160128,0.09670895210604277,0.4037468190968134
2011,9957,20214,40032,9485,141,912,15309,96050,0.009495054659031754,0.0014679854242581989,0.10366475793857366,0.21045288912024987,0.15938573659552316,0.09875065070275899,0.4167829255596044
2012,10790,22120,45372,10018,124,931,16763,106118,0.008773252417120564,0.0011685105260182062,0.10167926270755197,0.20844720028647354,0.15796566086809025,0.09440434233589023,0.4275617708588552
2013,10060,23047,46132,9998,163,1418,16824,107642,0.01317329666858661,0.0015142788131026924,0.09345794392523364,0.21410787610783893,0.15629586964196132,0.09288196057301054,0.42856877427026624
2014,10564,21927,42426,10185,170,1357,18045,104674,0.012964059842940941,0.0016240900319085924,0.10092286527695511,0.20947895370388062,0.17239238015170913,0.09730209985287655,0.40531555113972906
2015,11965,22360,43426,11351,178,1688,20118,111086,0.015195434168121996,0.0016023621338422485,0.10770934231136237,0.2012854905208577,0.1811029292620132,0.10218209315305259,0.39092234845074986
2016,11639,18850,44017,13157,228,1729,19936,109556,0.015781883237796196,0.002081127459929169,0.10623790572857716,0.17205812552484573,0.181970864215561,0.12009383329073715,0.40177626054255355
2017,9662,20049,45461,12812,274,1890,16667,106815,0.017694144080887517,0.002565182792678931,0.09045546037541544,0.18769835697233533,0.1560361372466414,0.11994570051022796,0.42560501802181344
